time,timestamp,predicted_load,actual_load,forecast_error,pods_before,pods_after,scaling_action,reason,cpu_utilization,sla_breached_before,scenario,strategy
827,827,427.2192026653394,568.0,140.78079733466058,20,20,0,cpu=106.80%,0.2136096013326697,False,PREDICTED_15M,CPU_BASED
828,828,480.24589174961335,656.0,175.75410825038665,20,20,0,cpu=120.06%,0.24012294587480668,False,PREDICTED_15M,CPU_BASED
829,829,530.0347363430714,441.0,-89.03473634307136,20,20,0,cpu=132.51%,0.2650173681715357,False,PREDICTED_15M,CPU_BASED
830,830,447.6516134211311,530.0,82.34838657886894,20,20,0,cpu=111.91%,0.22382580671056557,False,PREDICTED_15M,CPU_BASED
831,831,491.0417754555252,523.0,31.95822454447483,20,20,0,cpu=122.76%,0.24552088772776262,False,PREDICTED_15M,CPU_BASED
832,832,493.145032633196,412.0,-81.14503263319602,20,20,1,cpu=123.29%,0.24657251631659802,False,PREDICTED_15M,CPU_BASED
833,833,464.6074167702948,578.0,113.39258322970522,20,20,0,cpu=116.15%,0.23230370838514738,False,PREDICTED_15M,CPU_BASED
834,834,575.7173176094078,566.0,-9.717317609407814,20,20,0,cpu=143.93%,0.2878586588047039,False,PREDICTED_15M,CPU_BASED
835,835,551.9699954708937,415.0,-136.96999547089365,20,20,0,cpu=137.99%,0.2759849977354468,False,PREDICTED_15M,CPU_BASED
836,836,484.590972176177,513.0,28.40902782382301,20,20,0,cpu=121.15%,0.24229548608808849,False,PREDICTED_15M,CPU_BASED
837,837,533.0925836464324,660.0,126.90741635356756,20,20,0,cpu=133.27%,0.2665462918232162,False,PREDICTED_15M,CPU_BASED
838,838,665.7398024975848,762.0,96.26019750241517,20,20,1,cpu=166.43%,0.3328699012487924,False,PREDICTED_15M,CPU_BASED
839,839,765.8986580887837,736.0,-29.89865808878369,20,20,0,cpu=191.47%,0.38294932904439183,False,PREDICTED_15M,CPU_BASED
840,840,852.1089161830007,1086.0,233.8910838169993,20,20,0,cpu=213.03%,0.42605445809150033,False,PREDICTED_15M,CPU_BASED
841,841,1122.135574042705,987.0,-135.135574042705,20,20,0,cpu=280.53%,0.5610677870213525,False,PREDICTED_15M,CPU_BASED
842,842,930.5317830017772,1167.0,236.46821699822272,20,20,0,cpu=232.63%,0.4652658915008886,False,PREDICTED_15M,CPU_BASED
843,843,1190.0601554608631,1281.0,90.93984453913686,20,20,0,cpu=297.52%,0.5950300777304316,False,PREDICTED_15M,CPU_BASED
844,844,1193.3876511166495,1097.0,-96.38765111664952,20,20,1,cpu=298.35%,0.5966938255583247,False,PREDICTED_15M,CPU_BASED
845,845,1156.7728028971144,1286.0,129.2271971028856,20,20,0,cpu=289.19%,0.5783864014485572,False,PREDICTED_15M,CPU_BASED
846,846,1278.120651408617,1263.0,-15.12065140861705,20,20,0,cpu=319.53%,0.6390603257043085,False,PREDICTED_15M,CPU_BASED
847,847,1348.455323446083,1162.0,-186.45532344608296,20,20,0,cpu=337.11%,0.6742276617230415,False,PREDICTED_15M,CPU_BASED
848,848,1312.800191062518,1285.0,-27.800191062518024,20,20,0,cpu=328.20%,0.656400095531259,False,PREDICTED_15M,CPU_BASED
849,849,1343.9960495106118,1501.0,157.00395048938822,20,20,0,cpu=336.00%,0.6719980247553059,False,PREDICTED_15M,CPU_BASED
850,850,1436.652573822175,1213.0,-223.6525738221751,20,20,1,cpu=359.16%,0.7183262869110876,False,PREDICTED_15M,CPU_BASED
851,851,1434.7328678910017,1588.0,153.26713210899834,20,20,0,cpu=358.68%,0.7173664339455008,False,PREDICTED_15M,CPU_BASED
852,852,1620.5931272640842,1557.0,-63.59312726408416,20,20,0,cpu=405.15%,0.810296563632042,False,PREDICTED_15M,CPU_BASED
853,853,1425.6251151154745,1480.0,54.3748848845255,20,20,0,cpu=356.41%,0.7128125575577372,False,PREDICTED_15M,CPU_BASED
854,854,1507.993736982071,1640.0,132.0062630179293,20,20,0,cpu=377.00%,0.7539968684910354,False,PREDICTED_15M,CPU_BASED
855,855,1721.0319235113673,1569.0,-152.03192351136727,20,20,0,cpu=430.26%,0.8605159617556837,False,PREDICTED_15M,CPU_BASED
856,856,1455.2818841506207,1592.0,136.71811584937927,20,20,1,cpu=363.82%,0.7276409420753104,False,PREDICTED_15M,CPU_BASED
857,857,1635.8826045545193,1633.0,-2.882604554519276,20,20,0,cpu=408.97%,0.8179413022772596,False,PREDICTED_15M,CPU_BASED
858,858,1605.0227278702907,1437.0,-168.02272787029074,20,20,0,cpu=401.26%,0.8025113639351453,False,PREDICTED_15M,CPU_BASED
859,859,1564.5817263367,1635.0,70.41827366329994,20,20,0,cpu=391.15%,0.7822908631683501,False,PREDICTED_15M,CPU_BASED
860,860,1695.3312651535657,1584.0,-111.33126515356548,20,20,0,cpu=423.83%,0.8476656325767828,False,PREDICTED_15M,CPU_BASED
861,861,1445.8632031645516,1388.0,-57.86320316455158,20,20,0,cpu=361.47%,0.7229316015822758,False,PREDICTED_15M,CPU_BASED
862,862,1574.5920660286806,1182.0,-392.5920660286806,20,20,1,cpu=393.65%,0.7872960330143403,False,PREDICTED_15M,CPU_BASED
863,863,1330.390412819572,1425.0,94.60958718042798,20,20,0,cpu=332.60%,0.665195206409786,False,PREDICTED_15M,CPU_BASED
864,864,1402.416342002387,1485.0,82.58365799761305,20,20,0,cpu=350.60%,0.7012081710011935,False,PREDICTED_15M,CPU_BASED
865,865,1302.0337682168504,1510.0,207.9662317831496,20,20,0,cpu=325.51%,0.6510168841084252,False,PREDICTED_15M,CPU_BASED
866,866,1329.6394568868504,1514.0,184.3605431131496,20,20,0,cpu=332.41%,0.6648197284434252,False,PREDICTED_15M,CPU_BASED
867,867,1300.888622071196,1439.0,138.11137792880413,20,20,0,cpu=325.22%,0.6504443110355981,False,PREDICTED_15M,CPU_BASED
868,868,1367.8791380648,1477.0,109.12086193520008,20,20,1,cpu=341.97%,0.6839395690323999,False,PREDICTED_15M,CPU_BASED
869,869,1311.3111180682258,1328.0,16.688881931774176,20,20,0,cpu=327.83%,0.6556555590341129,False,PREDICTED_15M,CPU_BASED
870,870,1252.9029884826466,1393.0,140.0970115173534,20,20,0,cpu=313.23%,0.6264514942413233,False,PREDICTED_15M,CPU_BASED
871,871,1332.0820864504765,1309.0,-23.08208645047625,20,20,0,cpu=333.02%,0.6660410432252383,False,PREDICTED_15M,CPU_BASED
872,872,1347.8003571119054,1374.0,26.19964288809456,20,20,0,cpu=336.95%,0.6739001785559527,False,PREDICTED_15M,CPU_BASED
873,873,1308.8370155911618,1261.0,-47.83701559116184,20,20,0,cpu=327.21%,0.654418507795581,False,PREDICTED_15M,CPU_BASED
874,874,1333.3390198518557,1321.0,-12.33901985185571,20,20,1,cpu=333.33%,0.6666695099259279,False,PREDICTED_15M,CPU_BASED
875,875,1337.65925414881,1453.0,115.34074585119016,20,20,0,cpu=334.41%,0.6688296270744051,False,PREDICTED_15M,CPU_BASED
876,876,1337.6365798238107,1389.0,51.36342017618927,20,20,0,cpu=334.41%,0.6688182899119054,False,PREDICTED_15M,CPU_BASED
877,877,1346.162783091056,393.0,-953.162783091056,20,20,0,cpu=336.54%,0.673081391545528,False,PREDICTED_15M,CPU_BASED
878,878,724.7185696942191,1130.0,405.2814303057809,20,20,0,cpu=181.18%,0.36235928484710955,False,PREDICTED_15M,CPU_BASED
879,879,1195.4746486747326,971.0,-224.47464867473263,20,20,0,cpu=298.87%,0.5977373243373664,False,PREDICTED_15M,CPU_BASED
880,880,893.7771149830822,783.0,-110.77711498308224,20,20,1,cpu=223.44%,0.4468885574915411,False,PREDICTED_15M,CPU_BASED
881,881,928.4559764627082,1042.0,113.54402353729176,20,20,0,cpu=232.11%,0.46422798823135414,False,PREDICTED_15M,CPU_BASED
882,882,952.368942340323,1024.0,71.63105765967703,20,20,0,cpu=238.09%,0.4761844711701615,False,PREDICTED_15M,CPU_BASED
883,883,850.1536359689752,873.0,22.84636403102479,20,20,0,cpu=212.54%,0.4250768179844876,False,PREDICTED_15M,CPU_BASED
884,884,860.0837100493646,867.0,6.91628995063536,20,20,0,cpu=215.02%,0.43004185502468234,False,PREDICTED_15M,CPU_BASED
885,885,817.8632405956487,785.0,-32.86324059564868,20,20,0,cpu=204.47%,0.4089316202978243,False,PREDICTED_15M,CPU_BASED
886,886,749.9743141043643,730.0,-19.97431410436434,20,20,1,cpu=187.49%,0.37498715705218216,False,PREDICTED_15M,CPU_BASED
887,887,720.7907180520368,781.0,60.20928194796318,20,20,0,cpu=180.20%,0.36039535902601844,False,PREDICTED_15M,CPU_BASED
888,888,761.4455883295419,728.0,-33.44558832954192,20,20,0,cpu=190.36%,0.38072279416477095,False,PREDICTED_15M,CPU_BASED
889,889,706.7901295082595,720.0,13.209870491740505,20,20,0,cpu=176.70%,0.35339506475412974,False,PREDICTED_15M,CPU_BASED
890,890,652.949802861215,699.0,46.05019713878505,20,20,0,cpu=163.24%,0.3264749014306075,False,PREDICTED_15M,CPU_BASED
891,891,674.8942707954565,779.0,104.10572920454354,20,20,0,cpu=168.72%,0.33744713539772825,False,PREDICTED_15M,CPU_BASED
892,892,748.5145442107163,671.0,-77.51454421071628,20,20,1,cpu=187.13%,0.37425727210535814,False,PREDICTED_15M,CPU_BASED
893,893,690.9457687948864,655.0,-35.94576879488636,20,20,0,cpu=172.74%,0.34547288439744317,False,PREDICTED_15M,CPU_BASED
894,894,649.8757055939317,660.0,10.124294406068316,20,20,0,cpu=162.47%,0.32493785279696585,False,PREDICTED_15M,CPU_BASED
895,895,642.659116349514,751.0,108.34088365048603,20,20,0,cpu=160.66%,0.321329558174757,False,PREDICTED_15M,CPU_BASED
896,896,695.2627674641136,515.0,-180.2627674641136,20,20,0,cpu=173.82%,0.3476313837320568,False,PREDICTED_15M,CPU_BASED
897,897,606.805480963947,705.0,98.19451903605297,20,20,0,cpu=151.70%,0.3034027404819735,False,PREDICTED_15M,CPU_BASED
898,898,704.8028373278065,653.0,-51.80283732780652,20,20,1,cpu=176.20%,0.35240141866390323,False,PREDICTED_15M,CPU_BASED
899,899,626.2583645266681,587.0,-39.25836452666806,20,20,0,cpu=156.56%,0.313129182263334,False,PREDICTED_15M,CPU_BASED
900,900,653.1461234135386,513.0,-140.1461234135386,20,20,0,cpu=163.29%,0.3265730617067693,False,PREDICTED_15M,CPU_BASED
901,901,580.4889100513105,782.0,201.51108994868943,20,20,0,cpu=145.12%,0.29024445502565527,False,PREDICTED_15M,CPU_BASED
902,902,705.6122534886503,857.0,151.38774651134975,20,20,0,cpu=176.40%,0.3528061267443251,False,PREDICTED_15M,CPU_BASED
903,903,739.6883472618201,735.0,-4.688347261820127,20,20,0,cpu=184.92%,0.36984417363091004,False,PREDICTED_15M,CPU_BASED
904,904,692.9731170634002,662.0,-30.9731170634002,20,20,1,cpu=173.24%,0.3464865585317001,False,PREDICTED_15M,CPU_BASED
905,905,647.8217033716243,687.0,39.17829662837573,20,20,0,cpu=161.96%,0.32391085168581213,False,PREDICTED_15M,CPU_BASED
906,906,677.3880664428194,666.0,-11.388066442819422,20,20,0,cpu=169.35%,0.33869403322140973,False,PREDICTED_15M,CPU_BASED
907,907,621.8625957711337,442.0,-179.86259577113367,20,20,0,cpu=155.47%,0.31093129788556684,False,PREDICTED_15M,CPU_BASED
0,0,841.4038001260583,1135.0,293.5961998739417,5,7,1,EMERGENCY: CPU=841.40% > 95.00%,1.2020054287515118,True,PREDICTED_15M,HYBRID
1,1,1143.821981626969,1209.0,65.17801837303091,7,7,0,COOLDOWN: 4 steps remaining,1.6340314023242415,True,PREDICTED_15M,HYBRID
2,2,1193.2300546054696,1116.0,-77.2300546054696,7,7,0,COOLDOWN: 3 steps remaining,1.7046143637220994,True,PREDICTED_15M,HYBRID
3,3,1069.8842159389003,970.0,-99.8842159389003,7,7,0,COOLDOWN: 2 steps remaining,1.5284060227698575,True,PREDICTED_15M,HYBRID
4,4,1022.0035516959932,1025.0,2.996448304006776,7,7,0,COOLDOWN: 1 steps remaining,1.460005073851419,True,PREDICTED_15M,HYBRID
5,5,1001.6638895081712,914.0,-87.66388950817111,7,7,0,COOLDOWN: 0 steps remaining,1.4309484135831017,True,PREDICTED_15M,HYBRID
6,6,934.4046145168306,851.0,-83.40461451683063,7,9,1,EMERGENCY: CPU=667.43% > 95.00%,1.038227349463145,True,PREDICTED_15M,HYBRID
7,7,902.6438810593726,1085.0,182.35611894062745,9,9,0,COOLDOWN: 4 steps remaining,1.002937645621525,True,PREDICTED_15M,HYBRID
8,8,1047.564500990863,1004.0,-43.56450099086305,9,9,0,COOLDOWN: 3 steps remaining,1.1639605566565145,True,PREDICTED_15M,HYBRID
9,9,993.4876530782018,1226.0,232.5123469217982,9,9,0,COOLDOWN: 2 steps remaining,1.103875170086891,True,PREDICTED_15M,HYBRID
10,10,1104.1839311297229,1064.0,-40.18393112972285,9,9,0,COOLDOWN: 1 steps remaining,1.226871034588581,True,PREDICTED_15M,HYBRID
11,11,1050.343599187933,953.0,-97.34359918793302,9,9,0,COOLDOWN: 0 steps remaining,1.1670484435421478,True,PREDICTED_15M,HYBRID
12,12,918.1845978083574,1229.0,310.81540219164265,9,11,1,EMERGENCY: CPU=510.10% > 95.00%,0.8347132707348703,True,PREDICTED_15M,HYBRID
13,13,1071.2201117560194,1317.0,245.77988824398065,11,11,0,COOLDOWN: 4 steps remaining,0.9738364652327449,False,PREDICTED_15M,HYBRID
14,14,1036.4877251758862,786.0,-250.48772517588625,11,11,0,COOLDOWN: 3 steps remaining,0.9422615683417147,False,PREDICTED_15M,HYBRID
15,15,928.3200582650578,1032.0,103.6799417349422,11,11,0,COOLDOWN: 2 steps remaining,0.8439273256955071,False,PREDICTED_15M,HYBRID
16,16,909.1834209812564,925.0,15.816579018743596,11,11,0,COOLDOWN: 1 steps remaining,0.826530382710233,False,PREDICTED_15M,HYBRID
17,17,829.2531602785808,645.0,-184.2531602785808,11,11,0,COOLDOWN: 0 steps remaining,0.7538665093441644,False,PREDICTED_15M,HYBRID
18,18,727.0124873501603,729.0,1.987512649839687,11,13,1,EMERGENCY: CPU=330.46% > 95.00%,0.5592403748847387,False,PREDICTED_15M,HYBRID
19,19,806.1781694771872,776.0,-30.178169477187225,13,13,0,COOLDOWN: 4 steps remaining,0.6201370534439902,False,PREDICTED_15M,HYBRID
20,20,743.9749998925793,622.0,-121.97499989257926,13,13,0,COOLDOWN: 3 steps remaining,0.5722884614558302,False,PREDICTED_15M,HYBRID
21,21,687.856481295413,615.0,-72.856481295413,13,13,0,COOLDOWN: 2 steps remaining,0.5291203702272408,False,PREDICTED_15M,HYBRID
22,22,682.493768699312,579.0,-103.493768699312,13,13,0,COOLDOWN: 1 steps remaining,0.5249952066917785,False,PREDICTED_15M,HYBRID
23,23,597.1849361462998,703.0,105.81506385370017,13,13,0,COOLDOWN: 0 steps remaining,0.459373027804846,False,PREDICTED_15M,HYBRID
24,24,644.1295710420892,679.0,34.8704289579108,13,15,1,EMERGENCY: CPU=247.74% > 95.00%,0.42941971402805945,False,PREDICTED_15M,HYBRID
25,25,653.2234544425771,404.0,-249.22345444257712,15,15,0,COOLDOWN: 4 steps remaining,0.4354823029617181,False,PREDICTED_15M,HYBRID
26,26,527.7442244043763,418.0,-109.74422440437628,15,15,0,COOLDOWN: 3 steps remaining,0.3518294829362508,False,PREDICTED_15M,HYBRID
27,27,526.4356108355745,559.0,32.564389164425506,15,15,0,COOLDOWN: 2 steps remaining,0.350957073890383,False,PREDICTED_15M,HYBRID
28,28,570.0945792385432,685.0,114.90542076145675,15,15,0,COOLDOWN: 1 steps remaining,0.3800630528256955,False,PREDICTED_15M,HYBRID
29,29,622.5871687933885,444.0,-178.5871687933885,15,15,0,COOLDOWN: 0 steps remaining,0.41505811252892566,False,PREDICTED_15M,HYBRID
30,30,529.8254625974399,581.0,51.17453740256008,15,17,1,EMERGENCY: CPU=176.61% > 95.00%,0.3116620368220235,False,PREDICTED_15M,HYBRID
31,31,637.1532399349093,300.0,-337.15323993490927,17,17,0,COOLDOWN: 4 steps remaining,0.3747960234911231,False,PREDICTED_15M,HYBRID
32,32,462.17913678608943,549.0,86.82086321391057,17,17,0,COOLDOWN: 3 steps remaining,0.27187008046240557,False,PREDICTED_15M,HYBRID
33,33,558.1900258998697,439.0,-119.19002589986974,17,17,0,COOLDOWN: 2 steps remaining,0.3283470740587469,False,PREDICTED_15M,HYBRID
34,34,485.7771134083418,534.0,48.22288659165821,17,17,0,COOLDOWN: 1 steps remaining,0.2857512431813775,False,PREDICTED_15M,HYBRID
35,35,530.5190644425367,567.0,36.48093555746334,17,17,0,COOLDOWN: 0 steps remaining,0.31207003790737453,False,PREDICTED_15M,HYBRID
36,36,545.2370215406431,516.0,-29.237021540643127,17,19,1,EMERGENCY: CPU=160.36% > 95.00%,0.28696685344244377,False,PREDICTED_15M,HYBRID
37,37,513.1473892627774,487.0,-26.14738926277744,19,19,0,COOLDOWN: 4 steps remaining,0.27007757329619864,False,PREDICTED_15M,HYBRID
38,38,508.7471599503552,398.0,-110.74715995035524,19,19,0,COOLDOWN: 3 steps remaining,0.26776166313176586,False,PREDICTED_15M,HYBRID
39,39,491.8195738058634,435.0,-56.8195738058634,19,19,0,COOLDOWN: 2 steps remaining,0.25885240726624387,False,PREDICTED_15M,HYBRID
40,40,459.2443490547769,510.0,50.75565094522307,19,19,0,COOLDOWN: 1 steps remaining,0.2417075521340931,False,PREDICTED_15M,HYBRID
41,41,479.220454044139,393.0,-86.22045404413899,19,19,0,COOLDOWN: 0 steps remaining,0.25222129160217843,False,PREDICTED_15M,HYBRID
42,42,422.2176522615696,336.0,-86.21765226156958,19,20,1,EMERGENCY: CPU=111.11% > 95.00%,0.2111088261307848,False,PREDICTED_15M,HYBRID
43,43,411.88384238000174,403.0,-8.883842380001738,20,20,0,COOLDOWN: 4 steps remaining,0.20594192119000088,False,PREDICTED_15M,HYBRID
44,44,382.6519486293752,443.0,60.34805137062477,20,20,0,COOLDOWN: 3 steps remaining,0.19132597431468762,False,PREDICTED_15M,HYBRID
45,45,410.52514071498814,412.0,1.4748592850118598,20,20,0,COOLDOWN: 2 steps remaining,0.20526257035749407,False,PREDICTED_15M,HYBRID
46,46,380.3695669063591,307.0,-73.36956690635913,20,20,0,COOLDOWN: 1 steps remaining,0.19018478345317957,False,PREDICTED_15M,HYBRID
47,47,396.9246906513768,334.0,-62.92469065137681,20,20,0,COOLDOWN: 0 steps remaining,0.1984623453256884,False,PREDICTED_15M,HYBRID
48,48,347.755413864827,190.0,-157.755413864827,20,5,-1,"PREDICTIVE: forecast=348 req/s, reliability=100.00%",0.695510827729654,False,PREDICTED_15M,HYBRID
49,49,300.88897237351205,321.0,20.111027626487957,5,5,0,COOLDOWN: 4 steps remaining,0.6017779447470241,False,PREDICTED_15M,HYBRID
50,50,342.26153798653576,286.0,-56.26153798653576,5,5,0,COOLDOWN: 3 steps remaining,0.6845230759730715,False,PREDICTED_15M,HYBRID
51,51,318.3007343617628,289.0,-29.300734361762807,5,5,0,COOLDOWN: 2 steps remaining,0.6366014687235256,False,PREDICTED_15M,HYBRID
52,52,292.7187865530002,278.0,-14.7187865530002,5,5,0,COOLDOWN: 1 steps remaining,0.5854375731060004,False,PREDICTED_15M,HYBRID
53,53,293.8209983160891,356.0,62.17900168391088,5,5,0,COOLDOWN: 0 steps remaining,0.5876419966321782,False,PREDICTED_15M,HYBRID
54,54,298.5636556459726,244.0,-54.563655645972574,5,7,1,EMERGENCY: CPU=298.56% > 95.00%,0.4265195080656751,False,PREDICTED_15M,HYBRID
55,55,284.58504511480135,277.0,-7.585045114801346,7,7,0,COOLDOWN: 4 steps remaining,0.4065500644497162,False,PREDICTED_15M,HYBRID
56,56,301.67666125139993,244.0,-57.676661251399935,7,7,0,COOLDOWN: 3 steps remaining,0.43096665893057134,False,PREDICTED_15M,HYBRID
57,57,284.61976651744027,313.0,28.38023348255973,7,7,0,COOLDOWN: 2 steps remaining,0.4065996664534861,False,PREDICTED_15M,HYBRID
58,58,280.84337537325933,264.0,-16.843375373259335,7,7,0,COOLDOWN: 1 steps remaining,0.4012048219617991,False,PREDICTED_15M,HYBRID
59,59,282.4812446116415,286.0,3.5187553883585,7,7,0,COOLDOWN: 0 steps remaining,0.40354463515948785,False,PREDICTED_15M,HYBRID
60,60,277.0209517662119,254.0,-23.02095176621191,7,9,1,EMERGENCY: CPU=197.87% > 95.00%,0.30780105751801323,False,PREDICTED_15M,HYBRID
61,61,275.9537843243873,189.0,-86.9537843243873,9,9,0,COOLDOWN: 4 steps remaining,0.3066153159159859,False,PREDICTED_15M,HYBRID
62,62,266.0896218229305,251.0,-15.089621822930496,9,9,0,COOLDOWN: 3 steps remaining,0.29565513535881166,False,PREDICTED_15M,HYBRID
63,63,274.1714274798783,208.0,-66.17142747987828,9,9,0,COOLDOWN: 2 steps remaining,0.304634919422087,False,PREDICTED_15M,HYBRID
64,64,263.00520433561394,215.0,-48.00520433561394,9,9,0,COOLDOWN: 1 steps remaining,0.29222800481734884,False,PREDICTED_15M,HYBRID
65,65,266.1141266040677,240.0,-26.11412660406768,9,9,0,COOLDOWN: 0 steps remaining,0.29568236289340855,False,PREDICTED_15M,HYBRID
66,66,272.8092504346631,281.0,8.190749565336887,9,11,1,EMERGENCY: CPU=151.56% > 95.00%,0.24800840948605737,False,PREDICTED_15M,HYBRID
67,67,277.7723273142515,193.0,-84.77232731425153,11,11,0,COOLDOWN: 4 steps remaining,0.2525202975584105,False,PREDICTED_15M,HYBRID
68,68,291.04986191129314,323.0,31.950138088706865,11,11,0,COOLDOWN: 3 steps remaining,0.264590783555721,False,PREDICTED_15M,HYBRID
69,69,308.1947849065673,370.0,61.80521509343265,11,11,0,COOLDOWN: 2 steps remaining,0.28017707718778845,False,PREDICTED_15M,HYBRID
70,70,313.45299079476325,320.0,6.547009205236748,11,11,0,COOLDOWN: 1 steps remaining,0.2849572643588757,False,PREDICTED_15M,HYBRID
71,71,306.7462658282483,337.0,30.25373417175172,11,11,0,COOLDOWN: 0 steps remaining,0.2788602416620439,False,PREDICTED_15M,HYBRID
72,72,422.3264259126972,318.0,-104.32642591269718,11,13,1,EMERGENCY: CPU=191.97% > 95.00%,0.32486648147130553,False,PREDICTED_15M,HYBRID
73,73,391.632224976905,433.0,41.36777502309496,13,13,0,COOLDOWN: 4 steps remaining,0.3012555576745423,False,PREDICTED_15M,HYBRID
74,74,505.7471384185869,480.0,-25.74713841858693,13,13,0,COOLDOWN: 3 steps remaining,0.38903626032198996,False,PREDICTED_15M,HYBRID
75,75,529.8185263387118,492.0,-37.81852633871176,13,13,0,COOLDOWN: 2 steps remaining,0.4075527125682398,False,PREDICTED_15M,HYBRID
76,76,574.132323354379,592.0,17.86767664562103,13,13,0,COOLDOWN: 1 steps remaining,0.44164024873413765,False,PREDICTED_15M,HYBRID
77,77,639.4550412791547,650.0,10.54495872084533,13,13,0,COOLDOWN: 0 steps remaining,0.49188849329165746,False,PREDICTED_15M,HYBRID
78,78,676.2869646937456,719.0,42.71303530625437,13,15,1,EMERGENCY: CPU=260.11% > 95.00%,0.4508579764624971,False,PREDICTED_15M,HYBRID
79,79,750.1564089401421,685.0,-65.15640894014211,15,15,0,COOLDOWN: 4 steps remaining,0.5001042726267614,False,PREDICTED_15M,HYBRID
80,80,748.5035816043687,672.0,-76.50358160436872,15,15,0,COOLDOWN: 3 steps remaining,0.49900238773624583,False,PREDICTED_15M,HYBRID
81,81,817.0116799283232,711.0,-106.01167992832325,15,15,0,COOLDOWN: 2 steps remaining,0.5446744532855489,False,PREDICTED_15M,HYBRID
82,82,789.7009236827288,621.0,-168.7009236827288,15,15,0,COOLDOWN: 1 steps remaining,0.5264672824551525,False,PREDICTED_15M,HYBRID
83,83,734.0753889787852,832.0,97.9246110212148,15,15,0,COOLDOWN: 0 steps remaining,0.48938359265252346,False,PREDICTED_15M,HYBRID
84,84,835.6930860159805,611.0,-224.6930860159805,15,17,1,EMERGENCY: CPU=278.56% > 95.00%,0.4915841682446944,False,PREDICTED_15M,HYBRID
85,85,685.557293291508,686.0,0.4427067084919827,17,17,0,COOLDOWN: 4 steps remaining,0.40326899605382827,False,PREDICTED_15M,HYBRID
86,86,820.0224488274073,815.0,-5.022448827407288,17,17,0,COOLDOWN: 3 steps remaining,0.4823661463690631,False,PREDICTED_15M,HYBRID
87,87,854.5878525787842,739.0,-115.58785257878424,17,17,0,COOLDOWN: 2 steps remaining,0.5026987368110496,False,PREDICTED_15M,HYBRID
88,88,870.9483376747783,1027.0,156.05166232522174,17,17,0,COOLDOWN: 1 steps remaining,0.512322551573399,False,PREDICTED_15M,HYBRID
89,89,1020.6736739243572,769.0,-251.6736739243572,17,17,0,COOLDOWN: 0 steps remaining,0.6003962787790337,False,PREDICTED_15M,HYBRID
90,90,919.303722718322,1201.0,281.6962772816779,17,19,1,EMERGENCY: CPU=270.38% > 95.00%,0.48384406458859053,False,PREDICTED_15M,HYBRID
91,91,1106.1601740476958,663.0,-443.1601740476958,19,19,0,COOLDOWN: 4 steps remaining,0.5821895652882609,False,PREDICTED_15M,HYBRID
92,92,837.4357284002633,1013.0,175.56427159973668,19,19,0,COOLDOWN: 3 steps remaining,0.4407556465264544,False,PREDICTED_15M,HYBRID
93,93,995.1177028092272,1192.0,196.8822971907728,19,19,0,COOLDOWN: 2 steps remaining,0.5237461593732775,False,PREDICTED_15M,HYBRID
94,94,1102.298100171724,1171.0,68.70189982827605,19,19,0,COOLDOWN: 1 steps remaining,0.5801568948272231,False,PREDICTED_15M,HYBRID
95,95,1096.6764592597865,1040.0,-56.6764592597865,19,19,0,COOLDOWN: 0 steps remaining,0.5771981364525192,False,PREDICTED_15M,HYBRID
96,96,1060.4759823767515,971.0,-89.47598237675174,19,20,1,EMERGENCY: CPU=279.07% > 95.00%,0.5302379911883758,False,PREDICTED_15M,HYBRID
97,97,990.058852999904,1189.0,198.94114700009595,20,20,0,COOLDOWN: 4 steps remaining,0.495029426499952,False,PREDICTED_15M,HYBRID
98,98,1083.05490246184,1030.0,-53.05490246184013,20,20,0,COOLDOWN: 3 steps remaining,0.5415274512309199,False,PREDICTED_15M,HYBRID
99,99,1075.1212920545893,1143.0,67.87870794541072,20,20,0,COOLDOWN: 2 steps remaining,0.5375606460272946,False,PREDICTED_15M,HYBRID
100,100,1131.357941645739,1082.0,-49.35794164573895,20,20,0,COOLDOWN: 1 steps remaining,0.5656789708228694,False,PREDICTED_15M,HYBRID
101,101,1131.6112999794034,987.0,-144.61129997940338,20,20,0,COOLDOWN: 0 steps remaining,0.5658056499897017,False,PREDICTED_15M,HYBRID
102,102,1024.7690941317303,876.0,-148.76909413173053,20,20,1,EMERGENCY: CPU=256.19% > 95.00%,0.5123845470658651,False,PREDICTED_15M,HYBRID
103,103,966.75603856384,1000.0,33.243961436160134,20,20,0,COOLDOWN: 4 steps remaining,0.48337801928192,False,PREDICTED_15M,HYBRID
104,104,1035.230551034491,1018.0,-17.230551034491327,20,20,0,COOLDOWN: 3 steps remaining,0.5176152755172455,False,PREDICTED_15M,HYBRID
105,105,1046.454978452601,938.0,-108.45497845260093,20,20,0,COOLDOWN: 2 steps remaining,0.5232274892263005,False,PREDICTED_15M,HYBRID
106,106,1003.2316350707994,1071.0,67.76836492920063,20,20,0,COOLDOWN: 1 steps remaining,0.5016158175353996,False,PREDICTED_15M,HYBRID
107,107,1108.164745546444,1332.0,223.835254453556,20,20,0,COOLDOWN: 0 steps remaining,0.554082372773222,False,PREDICTED_15M,HYBRID
108,108,1104.2864653117465,1360.0,255.71353468825373,20,20,1,EMERGENCY: CPU=276.07% > 95.00%,0.5521432326558733,False,PREDICTED_15M,HYBRID
109,109,1166.2236596329235,1333.0,166.7763403670765,20,20,0,COOLDOWN: 4 steps remaining,0.5831118298164617,False,PREDICTED_15M,HYBRID
